id,name,description,place_id,lat,lng,key_location_id,created_at,updated_at,business_status,icon,opening_hours,photo_reference,compound_code,global_code,rating,user_ratings_total,types,vicinity,formatted_address,formatted_phone_number
5569,Pantai Krematorium,-,ChIJ_xpgaOUlcC4R5aNkEL6MXnE,-6.856876399999999,109.6750012,40,10/13/2023 10:52:52 PM,10/13/2023 10:52:52 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 5:00 AM – 6:00 PM|Tuesday: 5:00 AM – 6:00 PM|Wednesday: 5:00 AM – 6:00 PM|Thursday: 5:00 AM – 6:00 PM|Friday: 5:00 AM – 6:00 PM|Saturday: 5:00 AM – 6:00 PM|Sunday: 5:00 AM – 6:00 PM,ATJ83zg39FkC6wcvB6qMraf4EUtGXXUL1fif0Uf8WhsEULZSFlwG79R0R_a-Co6bqYuHNJlFrfpveapoENNfNfn6CATv4XPe1fKHDPqHt-mLtBp20Js2KdhWkz7efFsV39OSGp9C_LdSC7iWC-G7vtSTVXIpFXOo4pXjMYXnKnQTSFcsEuS7,-,-,4.2,42,tourist_attraction|point_of_interest|establishment,"4MVG+62R, Kandang Panjang","4MVG+62R, Kandang Panjang, Pekalongan Utara, Pekalongan City, Central Java 51149, Indonesia",-
6565,Serang RIVER VIEW,-,ChIJ_YAPJf37ei4Rykz6bUO5LaU,-7.8312021,110.165643,59,10/23/2023 7:43:21 PM,10/23/2023 7:43:21 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuGBTmY83XIxbKnLhfKNievYP4xY-r1OhbIfjtIXcEMpAyoJ6VMErkLxdd2URfNSwXj5SI-_-mfY3EoDHB2uUgfTJaVEyCF9NUpOaM3A4L9-_OePHzmQY9kZmpliKBfq-RQGU7HRffDqDSk3awZ3hIkI94RqH9DIL4_p8hn9jqHRdaRr,-,-,4.5,40,tourist_attraction|point_of_interest|establishment,"5598+G76, Serang, Sendangsari","5598+G76, Serang, Sendangsari, Kec. Pengasih, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55652, Indonesia",-
6768,Sumber Air Sodong,-,ChIJ_ybDaBurey4RhhxcF9lxaY8,-8.024880399999999,110.4194366,62,10/23/2023 7:43:46 PM,10/23/2023 7:43:46 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuGn9O6g9F9o0BQTdwMfkUqlF4QtB_fPKU2P8kzORCcFExgJTT9p4-5nTGnea7hj0aLe_TxoqF5_wLL59OqFo9TTAm6dKFxCSURQxofOclH4t85N_k8DDVQpZm2R7ehrECVGMTRtqS8Ci5FR1aNZ4gHaLgxm-fo8jEuVN_9O-Wyw19uB,-,-,5,1,tourist_attraction|point_of_interest|establishment,"XCG9+2QV, Pudak, Giriwungu","XCG9+2QV, Pudak, Giriwungu, Kec. Panggang, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55872, Indonesia",-
6441,Rumah Noel Jogja,-,ChIJ_zjvvhxZei4RwMTSz1ZmyEQ,-7.7465599,110.3964192,57,10/23/2023 7:43:06 PM,10/23/2023 7:43:06 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,2,tourist_attraction|point_of_interest|establishment,"793W+9HF, Jalan Sengkan, Ngabean Wetan, Sinduharjo","793W+9HF, Jl. Sengkan, Ngabean Wetan, Sinduharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581, Indonesia",-
4950,Indonesian Museum of Ethnobotany,Contemporary space for themed exhibits & educational workshops about natural history & culture.,ChIJ-_H97MfFaS4RkMHGqwswIT0,-6.5991207,106.7939635,25,10/13/2023 10:51:51 PM,10/13/2023 10:51:51 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: 8:00 AM – 4:00 PM|Tuesday: 8:00 AM – 4:00 PM|Wednesday: 8:00 AM – 4:00 PM|Thursday: 8:00 AM – 4:00 PM|Friday: 8:00 AM – 4:00 PM|Saturday: 8:00 AM – 4:00 PM|Sunday: 8:00 AM – 4:00 PM,ATJ83zgKN8-RFxFcKsPMmQ5cGzEPQPTO8vjbgHu4rOIdRwJwmZuzp-BnMShdrhV3ZU4ZSOC_DRxzeZOvTk-iXnd7QOEPIiDUNeT3w81FSKMPbeM24oXKm-AseEIHkAS64Mr7tXsZDivopfRukFcZkfEFvYTj17AdU7rLoIuzlRYF2XePfDAr,"CQ2V+9H Paledang, Bogor City, West Java, Indonesia",6P58CQ2V+9H,4.6,1265,museum|tourist_attraction|point_of_interest|establishment,"Pusat Penelitian Biologi – LIPI, Jalan Ir. Haji Juanda No.22 - 24, RT.02/RW.08, Paledang","Pusat Penelitian Biologi – LIPI, Jl. Ir. H. Juanda No.22 - 24, RT.02/RW.08, Paledang, Kecamatan Bogor Tengah, Kota Bogor, Jawa Barat 16122, Indonesia",0856-1790-513
4661,Embung Sendangtirto,-,ChIJ--IBzmlRei4RVBp2vfzDWDM,-7.807137200000001,110.4323893,18,10/13/2023 10:51:23 PM,10/13/2023 10:51:23 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zgI_VwLBHitZWVCE5_1rjH5PRedCERs99B1tgdPGmOhNolT2yWpK7qikP9p2AqkaTxDaB3nAn6KRWJx1eKW9iXF1UNuejAJ_tu4ap4wTLKFG3NCmdgTx6-69UtaNR0P7lQEZRsotYc-ADD_gbhkCqIJYX_aDOO3ansrNc-qZR0HR9pc,"5CVJ+4X Sendangtirto, Sleman Regency, Special Region of Yogyakarta, Indonesia",6P4G5CVJ+4X,4.5,534,tourist_attraction|park|point_of_interest|establishment,"Tampungan, Sendangtirto","Tampungan, Sendangtirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573, Indonesia",-
5281,Penyeberangan jalur cepat ke kota,-,ChIJ-0ypO3BzZS4R3TTMnCqCHxI,-7.687444500000001,108.9952799,34,10/13/2023 10:52:25 PM,10/13/2023 10:52:25 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zgc7a7k907CMrF5vKCPMHJ_1rpu9XYHSo1u0DlbF3eQWZvqRe1yEkvWEyyEV8XYmt1SDV9XpeF9W8ZPDTZOoTT4znzGnn3ffXnOpuZUBsayHvvYM4-75vGvtHemDm1pQuiox_ujWd1fe5TqL-xq4ANdSuB_WvPFo_gKoVj8g9asOa4F,-,-,4,1,tourist_attraction|point_of_interest|establishment,"8X7W+24, Kutawaru","8X7W+24, Sawah, Kutawaru, Cilacap Tengah, Cilacap Regency, Central Java, Indonesia",-
5096,Curug kanyere,-,ChIJ-4dT-F7HaS4RFe1zFb3HVNU,-6.620122599999999,106.9097177,27,10/13/2023 10:52:07 PM,10/13/2023 10:52:07 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 7:30 AM – 5:00 PM|Tuesday: 7:30 AM – 5:00 PM|Wednesday: 7:30 AM – 5:00 PM|Thursday: 7:30 AM – 5:00 PM|Friday: 7:30 AM – 5:00 PM|Saturday: 7:30 AM – 6:00 PM|Sunday: 7:30 AM – 6:00 PM,ATJ83zh9vgUtgWi1c_XO4Qf6i-o4N2YPHX0vFl3mAM9_KGGUahQ_L96gNX8_HLx9yhhmzfJ5AQmea3lRid4VKFixUnkD5r8Ys38f29O3IQb4iySB8quz3I6dkGOnkxNubfrsFCludHp-EQNZ4lWUNN00NQfgahZYkLJNkUqIrHgvyYnU-lq2,"9WH5+XV Bojong Koneng, Bogor Regency, West Java, Indonesia",6P589WH5+XV,4.4,77,tourist_attraction|point_of_interest|establishment,Bojong Koneng,"Bojong Koneng, Babakan Madang, Bogor Regency, West Java 16810, Indonesia",-
4622,Sasono Hinggil Dwi Abad,-,ChIJ-5bcKJFXei4RjDs7nMQ44So,-7.811053100000001,110.3633817,17,10/13/2023 10:51:19 PM,10/13/2023 10:51:19 PM,CLOSED_TEMPORARILY,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zgDr6we1Iwy0xADuzf_tO2t01Dg4J0TwKPwhh0ESu2ZM7XpS0BgyiKRPYGatLXOYOPJx5yi0IBSO_J_cr_GcQRMOoalGWqPcfn2COILfoJFgWwDRg95jaAqQqZQ1ZmYdS8DiMvT2HJOBqJN3moTa3OMZQsgm6PSThMhp_l_Q-0lTTdQ,-,-,4.4,156,tourist_attraction|point_of_interest|establishment,"59Q7+J89, Jalan Alun Alun Kidul, Patehan","59Q7+J89, Jl. Alun Alun Kidul, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133, Indonesia",-
5967,Wisata gathak temuguruh,-,ChIJ-5jGrOhV0S0Rch1wS0sNtv8,-8.3157317,114.19915,49,10/13/2023 10:53:31 PM,10/13/2023 10:53:31 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 9:00 AM – 5:00 PM|Sunday: 9:00 AM – 5:00 PM,ATJ83ziOVkwiQwrlo5ZCM5gsM6f-03MhKQlkwwfazdlqfYRmocjKtPVKglw6SXctqu4hPIzqXHrs6QydNMWG-TQsNVvZgsXV5HCSjYlflbOZtMsohjI_uLSPONGTRFbDHEeA8_Uh8b_XhW4OYZ-qy84oExjsUP6MP9AutBzqXz2NuVNCVYlP,"M5MX+PM Temuguruh, Banyuwangi Regency, East Java, Indonesia",6P3PM5MX+PM,3.9,9,tourist_attraction|point_of_interest|establishment,"Jalan Sultan Agung Jalan Temuguruh No.10, Dusun Tojo Lor, Temuguruh","Jl. Sultan Agung Jl. Temuguruh No.10, Dusun Tojo Lor, Temuguruh, Kec. Sempu, Kabupaten Banyuwangi, Jawa Timur 68468, Indonesia",-
6769,Goa Sodong,-,ChIJ-5Jm0smrey4RcR92g6zO1Y0,-8.0246794,110.4187963,62,10/23/2023 7:43:46 PM,10/23/2023 7:43:46 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuHLDGYhhzt1kN1f1n_lkr2dKCeXox5CaoACqKS0RetBgz1V-uiTwEZ6kP5SFWlUG_04ewrbxqqro0cmxN5oU_aVmZcQfGlFonSoeJKRKo4q5RHRuhUCpU0tAH3F7D8ksLc7XMYC3hNpVqtQFUUgRiBCKZI7rUVVyp8fsLWqSSSC_vhq,-,-,5,1,tourist_attraction|point_of_interest|establishment,"XCG9+2QV, Pudak, Giriwungu","XCG9+2QV, Pudak, Giriwungu, Kec. Panggang, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55872, Indonesia",-
4528,Museum Sandi,"House museum with a collection of coding machines, ciphers & other objects related to encryption.",ChIJ-7GOdS5Yei4RXUIxES4UmhQ,-7.784554900000001,110.3711548,16,10/13/2023 10:51:07 PM,10/13/2023 10:51:07 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: Closed|Tuesday: 9:00 AM – 3:00 PM|Wednesday: 9:00 AM – 3:00 PM|Thursday: 9:00 AM – 3:00 PM|Friday: 9:00 AM – 9:00 PM|Saturday: 9:00 AM – 3:00 PM|Sunday: 9:00 AM – 3:00 PM,ATJ83zgw6YC5jHHZomAEzgKlnQBwxx8xorB7PYbN3wQy9nP-MoalKRHirtTgnI4mHIt-0GI0MYuwjc7uAVmQynfpGjLHx3CQy7c5IU7FmWSE3fxVWgPkVcaezEJMyw3hg1SBoQkDRwX00CY6HCMGt7R6VIC8icOXQktz7J9EOFtk9GZRcYpO,"698C+5F Kotabaru, Yogyakarta City, Special Region of Yogyakarta, Indonesia",6P4G698C+5F,4.7,1517,museum|tourist_attraction|point_of_interest|establishment,"Jalan Faridan M Noto No.21, Kotabaru","Jl. Faridan M Noto No.21, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",0811-1065-2040
4958,Devoyage Bogor,"European-village-themed amusement park featuring food, rides & locations to take selfies.",ChIJ-7wYfl3PaS4RCGtWG3s34tY,-6.6370888,106.7953617,25,10/13/2023 10:51:52 PM,10/13/2023 10:51:52 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 9:00 AM – 6:00 PM|Tuesday: 9:00 AM – 6:00 PM|Wednesday: 9:00 AM – 6:00 PM|Thursday: 9:00 AM – 6:00 PM|Friday: 9:00 AM – 6:00 PM|Saturday: 9:00 AM – 6:00 PM|Sunday: 9:00 AM – 6:00 PM,ATJ83zj4Tz5dhB9DWBuWYf_ruiCu3cwwzKJ1TCzz917HHBWkT19dnYjtj4jOc-VsmTxhPtfeQhgVXDbmjGRgeGGKWFVnR5eakAearjolbnarbLnt-a51aiR01Fla9pBI40GVABP80sUCX6S05wta6RM-xOQhmTOF2FvQBMTJQlc6DDqoMW9W,"9Q7W+54 Mulyaharja, Bogor City, West Java, Indonesia",6P589Q7W+54,4.1,15852,tourist_attraction|park|point_of_interest|establishment,Jalan Bogor Nirwana Residence Jalan Indigo Raya,"Jl. Bogor Nirwana Residence Jl. Indigo Raya, Mulyaharja, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16135, Indonesia",0878-2019-3911
6050,Sendang Sumber Dharmo,-,ChIJ-8_Kq_tF0S0RveEwnHTMV0o,-8.223004599999998,114.3353877,50,10/13/2023 10:53:40 PM,10/13/2023 10:53:40 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,ATJ83zixpFHzW9jIgBySAfW9y-hdT-yDlPC1a0pJKh1sr5BHybtgdKotIbXZzvclAlZG-VCOK5F-5t0AA-e1SarUqUgUSM8O8vWx_jSTjr_S1m_kz-RvubzdHRBeuObWQe1FhqUpfftA-_MPsg702AhuvorBEHfAcpvRbKujm90EQYsgJRhv,-,-,4.6,5,tourist_attraction|point_of_interest|establishment,"Lingkungan Lalangan, Jalan Rejosari RT.001/RW.002, Dusun Watu Ulo","Lingkungan Lalangan, Jl. Rejosari, RT.001/RW.002, Dusun Watu Ulo, Rejosari, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur, Indonesia",0813-4283-6299
7571,Hasri Ainun Habibie's Family Park,-,ChIJ-9Y-hPigei4RwonmhGruhjY,-7.359071499999999,109.9013639,83,10/23/2023 8:06:51 PM,10/23/2023 8:06:51 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuGC6xrkBXoXIztFUUJ4FPu5wXI1Wkj4NiQjQvlqswWKbiDBFd1xoAxrco2N2ygDJHqnz3M761g3hYVB4i3RHP9oyqcN7oM60vFULZFgVDdRjLlCsxJNHPNx_o7wrowPrtT3qomBb-9AiTUX9kIzcUlrupD4Z9OAMThW6pM3sx97RSrK,"JWR2+9G East Wonosobo, Wonosobo Regency, Central Java, Indonesia",6P4FJWR2+9G,4.2,68,park|tourist_attraction|point_of_interest|establishment,"Jalan Pemuda No.2, Wonosobo Timur, Wonosobo Timur","Jl. Pemuda No.2, Wonosobo Timur, Wonosobo Tim., Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56311, Indonesia",-
5141,Bheqcot Adventure,-,ChIJ-a1EFmLxaS4RHZBQ7pWlCVY,-6.2610443,106.7636853,29,10/13/2023 10:52:12 PM,10/13/2023 10:52:12 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,ATJ83zhLEX836wTyjWPO3ykxnjpvWZBr0AnwOxmfFIFECYP6lDFkjw-UBuBw5Ig5trLMDDpOUfoT7oPkEwgyqAD6xwTxZe-MsdX4opfQIMP7XZzqPb40CeejeXiCrtBJSomYOt8BzU5AknVIPRd19VRNEkJ8aCeKx6GlSwvFBDY1hE2PdSob,-,-,5,1,tourist_attraction|point_of_interest|establishment,"ll, Jalan Bintaro Permai","ll, Jl. Bintaro Permai, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia",-
6137,Bank Sayur Kita,-,ChIJ-b48NQxN0S0RXRn0F23B5Fo,-8.204709099999999,114.1820491,51,10/13/2023 10:53:50 PM,10/13/2023 10:53:50 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 7:30 AM – 4:00 PM|Tuesday: 7:30 AM – 4:00 PM|Wednesday: 7:30 AM – 4:00 PM|Thursday: 7:30 AM – 4:00 PM|Friday: 7:30 AM – 4:00 PM|Saturday: 7:30 AM – 4:00 PM|Sunday: 7:30 AM – 4:00 PM,ATJ83zhqYkwsGfeffKAyoL5I525ALkGaBD9RH2GAAG6VdBCfhvT1eyWzKqsjJi-iL7eh1zByFaYbvIbcIYW3Lzh66jacRPnvlYcZsswDVj6rDBs2Aun25Y-ITyxicl5JWplqAKlhpOtNbSmJcsS0CZ3UCn_rmYMFWwT2kt6wxrhkks6surni,-,-,4.2,17,tourist_attraction|point_of_interest|establishment,"Q5WJ+4R7, jl. wana wisata rowo bayu songgon, Jalan Tanah Lost, Bayurejo, Bayu","jl. wana wisata rowo bayu songgon, Q5WJ+4R7, Jl. Tanah Lost, Bayurejo, Bayu, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",0852-5998-5868
6655,Gua Pindul,-,ChIJ-d4J265Lei4RuxiHVyMIlpI,-7.924775600000001,110.6411903,60,10/23/2023 7:43:32 PM,10/23/2023 7:43:32 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,AcJnMuHMACwoqFosKBtgzOkwy6WOjV-jOY_cjTK9UBxFvl9Hnh5TAACMXpkS7fSF7VZ4yHGFPP0mce-kNP_EFiu6Z-N9u595pI4Tx6cs2VyP2g-uFlm6TmplRz9Sa4Zl4nAFa4G4OF-qWMVmLXEWWAGS1KUBUiBzBU5GrkwBRxQhvtZX-HGw,"3JFQ+4M Bejiharjo, Gunung Kidul Regency, Special Region of Yogyakarta, Indonesia",6P4G3JFQ+4M,4.7,139,tourist_attraction|point_of_interest|establishment,"3JGR+3FP, Unnamed Road, Karang Lor, Bejiharjo","Unnamed Road, 3JGR+3FP, Karang Lor, Bejiharjo, Karangmojo, Gunung Kidul Regency, Special Region of Yogyakarta 55891, Indonesia",-
4456,Museum Rekor Dunia - Indonesia,"Museum dedicated to Indonesian world achievements, records & cultural information.",ChIJ-dKXmCSJcC4RvHXjk1JF50o,-7.069103300000001,110.4112227,14,10/13/2023 10:51:01 PM,10/13/2023 10:51:01 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,Monday: 9:00 AM – 3:00 PM|Tuesday: 9:00 AM – 3:00 PM|Wednesday: 9:00 AM – 3:00 PM|Thursday: 9:00 AM – 3:00 PM|Friday: 9:00 AM – 3:00 PM|Saturday: Closed|Sunday: Closed,ATJ83zhMjYNGUTtv2vs5F0WhtQfkPnVa0BnVrXh6039ddrFP2rRyjS0Pivcc77vsHfAguMkGlLf2kvDbFrTjv9buH4tEHfSlxGL86CT2ndFavtMBjoa8vcJV6mcpi9QlTvDjimVWwDsrWVK7oeetepWsKZoXRqQyl29o8o6zeNGmslax1tTF,"WCJ6+9F Srondol Kulon, Semarang City, Central Java, Indonesia",6P4GWCJ6+9F,4.5,673,museum|tourist_attraction|point_of_interest|establishment,"Jalan Perintis Kemerdekaan No.275, Srondol Kulon","Jl. Perintis Kemerdekaan No.275, Srondol Kulon, Kec. Banyumanik, Kota Semarang, Jawa Tengah 50263, Indonesia",(024) 7475172
7526,PUNCAK IGIR LEMPUYANG,-,ChIJ-fGpVOlNZS4R3WvGKhb-9OU,-7.5116716,109.523102,82,10/23/2023 8:06:48 PM,10/23/2023 8:06:48 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 6:30 AM – 5:00 AM|Tuesday: 6:30 AM – 5:00 AM|Wednesday: 6:30 AM – 5:00 AM|Thursday: 6:30 AM – 5:00 AM|Friday: 6:30 AM – 5:00 AM|Saturday: 6:30 AM – 5:00 AM|Sunday: 6:30 AM – 5:00 AM,AcJnMuF8ADKc5B1WnOlt2NXRLWrWlTA6AY9Dm_zUQUkabuW3DiP4kp5N4G6oKpoG27AyuSXl1N2YSmZmLUz_DYLeMBAw4aGAdCpFsdtfp9jJ8hn2n70YK79WYCJ7S9YmODz1OgHQiM2RUyovNEayeYQRR6PpnLQecn6kyyaU_NjXN00TeZUQ,-,-,5,1,tourist_attraction|point_of_interest|establishment,"FGQF+86Q, Dukuh karang kobar RT.008/RW.005, Jalatunda","FGQF+86Q, Dukuh karang kobar, RT.008/RW.005, Area Hutan/Perkebunan, Jalatunda, Kec. Purwanegara, Kab. Banjarnegara, Jawa Tengah, Indonesia",-
4281,Sanggar ukm seni amukthi wijaya,-,ChIJ-Qcg0S_91y0RklTi5WXxBMU,-7.2820499,112.7127099,8,10/13/2023 10:50:46 PM,10/13/2023 10:50:46 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Closed,ATJ83zhxW-YM09EOB08vM0nDS3WcugL2ycrTdRlylYxI16YjKJ3QFF5qxZpaH272iRBEgrw_V_ffVZtqrOrdBnClK9QEqXT0aOO6q1Dm7fnfstNhZnizmZUuCKJbCTe--JWL0r0kjEbYk0HJeBF-TnLJ7tgGliqZPDz7Cgk4euWnnTJxRazn,-,-,5,1,tourist_attraction|point_of_interest|establishment,"PP97+53P, Dukuh Kupang","PP97+53P, Dukuh Kupang, Dukuhpakis, Surabaya, East Java 60225, Indonesia",0812-5916-2426
5995,Pemandian Batu Hitam,-,ChIJ-ROMTJ9T0S0R15CN8cSIMFQ,-8.240108599999997,114.2126883,49,10/13/2023 10:53:34 PM,10/13/2023 10:53:34 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: 8:00 AM – 5:00 PM|Tuesday: 8:00 AM – 5:00 PM|Wednesday: 8:00 AM – 5:00 PM|Thursday: 8:00 AM – 5:00 PM|Friday: 8:00 AM – 5:00 PM|Saturday: 8:00 AM – 5:00 PM|Sunday: 8:00 AM – 5:00 PM,ATJ83zh0dsioRQLDvNLBNhQBDVPpFM6pEvahEVb2yzyMLq4N2Z6Od7vbrgdcSo9HUSk2UkjebCj6_xi3FwVZSBhPCIA2tGpqj4TGMIzJZqQphBG5gRQTvqqW1eejXeHveJeKGu6K73KYc8AWvBsm-27c3Cdh2TyobycR1AWfkKUa1-EitDhv,"Q657+X3 Songgon, Banyuwangi Regency, East Java, Indonesia",6P3PQ657+X3,3.9,75,tourist_attraction|point_of_interest|establishment,"Pakis Pakis, Pakis, Songgon","Pakis Pakis, Pakis, Songgon, Kec. Songgon, Kabupaten Banyuwangi, Jawa Timur 68463, Indonesia",0878-6154-4618
6390,Embung UII,-,ChIJ-S-tIm5fei4RyFfqTANXmzY,-7.686021399999998,110.4088992,56,10/23/2023 7:43:01 PM,10/23/2023 7:43:01 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours,AcJnMuEUi0pOWbllwQvqMNVwvs41AfQU7MZh1CAK9VsuQE806Z-CuqsjrpAn4noT6sOcLKdRBwtKz7NrO__2WQ9odavSTw4IVfxayiVYqSDpkypyoBBksQsHEAssQ9PAer5jQMaT-YPq4bLszc7X68XunK_3nV2q7V3eHubEtAaOcn4LPZf3,-,-,4.5,126,tourist_attraction|point_of_interest|establishment,"8C75+HHR, Krawitan, Umbulmartani","8C75+HHR, Krawitan, Umbulmartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584, Indonesia",-
6055,sumber air kanjeng pengobatan,-,ChIJ-TE7kh5R0S0REpVlwFJauXE,-8.268617599999999,114.3250994,50,10/13/2023 10:53:41 PM,10/13/2023 10:53:41 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,1,tourist_attraction|point_of_interest|establishment,"P8JG+G3C, Dusun Krajan, Kedayunan","P8JG+G3C, Dusun Krajan, Kedayunan, Kec. Kabat, Kabupaten Banyuwangi, Jawa Timur 68461, Indonesia",-
7811,Bukit Patrum,-,ChIJ-TqGHNZFei4RTkba3seVjwU,-7.7489788,110.6172412,87,10/23/2023 8:07:18 PM,10/23/2023 8:07:18 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,-,AcJnMuFczxKeiolbwIGlS38BGWYIA3msue3YHSLWO5rFKO5wuZsgXeqrmfq6_bh2jZzbiIooUYh3U8vfg61UhYBBqL7zTFLeiozBtpfPnAWkoyuXzE80RQgls2HPGPQY98qhor-fYbavVcux9g-neMTLNHBKA_cG7pdhvzm-gHusyWdVlIrH,"7J28+CV Krakitan, Klaten Regency, Central Java, Indonesia",6P4G7J28+CV,4.1,508,park|tourist_attraction|point_of_interest|establishment,"Mojopereng, Jimbung Lor, Krakitan","Mojopereng, Jimbung Lor, Krakitan, Kec. Bayat, Kabupaten Klaten, Jawa Tengah 57451, Indonesia",0857-4321-6005
6675,TPR Balong,-,ChIJ-TZMrvG5ey4R4oeFNZFuPAE,-8.1522268,110.7020694,61,10/23/2023 7:43:33 PM,10/23/2023 7:43:33 PM,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,-,-,-,-,5,3,tourist_attraction|point_of_interest|establishment,"RPX2+4R4, Piji, Balong","RPX2+4R4, Piji, Balong, Kec. Girisubo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55883, Indonesia",-
